id,price
0,4386.3447017714725
1,1061.580343562026
2,16873.96825511063
3,6982.4016910687415
4,1488.622804638777
5,2229.9693937588822
6,1953.946607504819
7,1808.8591686159714
8,3575.986023175378
9,15347.244642439146
10,3573.381658985127
11,626.8050923485648
12,668.7925625581634
13,3743.1997579623353
14,877.314079715718
15,4423.780744128708
16,1633.2798086841
17,4132.9178565767
18,577.7158163514327
19,3780.8970902439546
20,730.5618500139904
21,8852.142825412411
22,829.4146598119628
23,11447.02562994215
24,4098.2755578931765
25,7284.679692570899
26,5377.1555242136465
27,618.7397065934132
28,2225.2323363114488
29,15829.383628413629
30,687.6557564948092
31,4592.900451100279
32,8981.48672375347
33,6049.193851734359
34,1640.5130577747116
35,1597.1511630628595
36,652.9624076623809
37,2293.546594629843
38,16350.687481590161
39,440.91414646695966
40,969.5086477537047
41,5934.369436626171
42,2383.580806250532
43,5131.000640068982
44,2018.2898610037162
45,1298.8117575764995
46,5309.512604820389
47,5533.529939791966
48,3671.6056970235295
49,1319.61067204069
50,544.8346135791729
51,741.1080104474318
52,613.4897695172917
53,2783.8334124785256
54,4736.0636612370945
55,782.7895808507097
56,4331.480404400114
57,2063.7761124585168
58,2112.5708729967814
59,942.8912641395224
60,6087.913819846544
61,7777.316227233816
62,1390.8582065373998
63,4248.535996339131
64,3936.2691490490333
65,6703.240299369057
66,2719.697475663234
67,3518.016535919938
68,778.4742654029619
69,736.0043212537062
70,5196.470707873661
71,4332.043940762836
72,966.5628561478447
73,5090.9768155020065
74,2719.8855587382213
75,17140.35243351067
76,15155.44524736012
77,13090.076634821096
78,815.6616129566322
79,11073.803126777371
80,3721.6831498582255
81,6469.491632214595
82,6465.6246153217135
83,13768.454310099441
84,6313.189559246261
85,12414.419076163867
86,1762.476902783696
87,8857.388038179684
88,1074.1219465125694
89,1811.338785632361
90,13602.0215370139
91,5096.5703000657595
92,1694.8297501977872
93,759.2961018558931
94,2629.628002031554
95,1089.178532968123
96,1019.4056246158076
97,3334.8425186079326
98,1049.7746142045005
99,9159.102065238018
100,772.7880330223929
101,1834.8289277281951
102,3152.396766534854
103,949.9168261800301
104,6586.513148668068
105,849.2138727147471
106,8782.185181761939
107,986.1984532464636
108,657.9114248853516
109,4203.2630545672355
110,3073.0025142215527
111,6738.6723889343775
112,1384.3185696050864
113,637.7091779511761
114,4318.634301091392
115,2303.5245743047785
116,16677.650380679017
117,1549.3453053672204
118,1057.8195661127907
119,785.2136882122944
120,480.3552454661917
121,13859.036774973232
122,474.08908600996847
123,3432.3789050083947
124,12369.653867485778
125,920.7491883475673
126,1281.3229838617485
127,2391.956109902669
128,2603.383277159963
129,4374.2063329581515
130,1523.7828402340754
131,1993.151351461966
132,695.1452739600431
133,690.8972431857477
134,652.5426730279219
135,2834.116148087044
136,494.0497277852487
137,2000.8895483043384
138,4946.7153076816685
139,3139.834523512829
140,478.8400779728185
141,8376.660412582416
142,1249.1350223001432
143,16726.247307099948
144,4531.21215746816
145,758.1105075169693
146,1456.5292247075927
147,16555.92608599792
148,12413.195007542927
149,5857.062183434922
150,4230.159228914265
151,10032.727947464991
152,598.9586934436453
153,2202.0988031652164
154,4229.866675791178
155,4514.350205027346
156,6502.497563493285
157,13633.944465254048
158,2089.251789594848
159,12488.194937507471
160,2632.8454467717897
161,3732.405877406557
162,378.39088202532054
163,4605.100101227719
164,2507.5912181649696
165,825.1422878567469
166,772.9686766032469
167,4217.386539873513
168,3369.017550433833
169,16442.850817736784
170,10633.120261969823
171,10525.264146457272
172,1966.2692826938226
173,11863.807964417
174,570.917238606919
175,849.6931063521993
176,950.8651767660273
177,746.7710836295378
178,1309.1278192129325
179,4916.38377592418
180,1171.3822647769346
181,2111.2187694337563
182,2650.6024976771664
183,660.2863629896533
184,3105.2818586144936
185,566.8904923189772
186,5116.284536630694
187,5960.737011748213
188,7734.386890358139
189,14962.467223652251
190,7891.241742345352
191,2767.857373743165
192,2412.5861445952546
193,789.7725481827151
194,3797.0287453111605
195,7382.839556689221
196,3475.3990285516124
197,5813.837919733333
198,1294.1176876098255
199,12050.040272108125
200,824.2766111463648
201,994.111129972
202,828.6378084857356
203,6419.8878707521
204,4993.2019406956015
205,5958.338550637323
206,1220.7697657410395
207,2273.706219869513
208,8111.254471029001
209,4109.847709483314
210,556.3668221969497
211,4872.340491372008
212,2497.60758187886
213,1383.2391246974807
214,1224.3628766358238
215,11332.29100492861
216,1191.2957862437108
217,4686.003819127414
218,5646.237077939171
219,576.3086757202042
220,2082.660643749718
221,2801.7207607690584
222,5578.516938156296
223,1415.6163789172065
224,789.6714830238711
225,583.3684605796229
226,2669.7124460291457
227,5644.632947995175
228,820.0097157199275
229,615.9985399831427
230,3975.498675170202
231,3389.5800067659807
232,7051.035583394428
233,809.9329723183405
234,816.4785011250865
235,2226.2973035972905
236,604.2828267205847
237,2482.904247647931
238,5122.81490161534
239,2657.7061597284273
240,438.71409992765297
241,2653.2964184794914
242,15640.859090492675
243,680.7688460190188
244,907.6179917779159
245,1199.7003455598247
246,2331.372408441116
247,869.156631174345
248,11251.406274559757
249,706.8397626456211
250,1173.0872907813978
251,1519.3042819861664
252,1250.4537654508244
253,724.7386206824672
254,680.621422170509
255,657.1136895295573
256,13801.254551115293
257,778.8433254406195
258,648.7817926656794
259,12042.902496429939
260,448.1325626399708
261,7443.647888575529
262,7581.358390758593
263,5566.926047892157
264,1699.3797003075822
265,9573.786573665997
266,2918.5309583273124
267,2554.438452067633
268,597.7978635270488
269,1574.8389251742854
270,933.3181052048101
271,4792.983595470745
272,3660.507911409099
273,949.8133830268278
274,9338.525982166488
275,534.6439694900405
276,1217.6689402878626
277,3748.6787258785557
278,519.9278807293963
279,2161.8767944638025
280,1104.581663871963
281,11505.946831057627
282,2025.4299205214124
283,7717.0755480107255
284,486.887387863208
285,10351.353155403243
286,9465.53555571552
287,2347.7398856904692
288,755.0850385044108
289,1361.7417609997433
290,824.9016869914127
291,5501.504076083038
292,1441.0776273373856
293,13144.088509890098
294,520.3214161534202
295,10446.636909763176
296,2737.162030990083
297,1567.0801689297302
298,864.2140917748552
299,1946.2676104128698
300,10255.798140053252
301,1679.5862199876794
302,2708.2341052506463
303,3696.557657572289
304,6105.717462899941
305,1852.5921722397547
306,792.2310457516802
307,583.6421509225261
308,914.9188844420356
309,8770.480696159262
310,1572.300665481795
311,4613.266960541565
312,15240.211426683316
313,1333.603120579232
314,6392.317994541336
315,5244.271302173694
316,951.0856773209166
317,7761.385518188435
318,5992.076563129979
319,3047.200685075332
320,1789.884487495605
321,3639.2080893207676
322,999.2548532847653
323,676.233152418245
324,671.9494834345172
325,4127.723372767527
326,806.9033823635768
327,786.6547734465788
328,3063.936277384717
329,3344.433762471039
330,15615.868314154992
331,2937.8214274820284
332,2299.993351992999
333,769.8057260651482
334,7479.235446321625
335,3904.899071081389
336,5165.564005243439
337,412.74270165230746
338,823.634913361479
339,10972.830483053658
340,721.7579063464294
341,459.1275955092501
342,729.4144855168056
343,1821.4664934229447
344,815.6363532197071
345,3308.737651078809
346,1984.091334787045
347,4147.702145400304
348,6790.830831653286
349,2455.545331063528
350,681.1077235479247
351,1863.401864812557
352,6284.034387579965
353,1611.0561327010732
354,804.6158868808639
355,14420.299062373897
356,7343.701943679559
357,855.4344469912689
358,848.3776680220258
359,16356.854311831841
360,2588.001011214067
361,6932.962557536396
362,2193.270014329661
363,3220.466980437596
364,14592.17949570025
365,515.4584076729011
366,5696.520935769039
367,1802.8468508746814
368,3480.403118709881
369,12235.701325400578
370,8523.0190610614
371,2735.1620406199586
372,951.8896498073233
373,2575.1735237658363
374,10370.11845617633
375,9134.80871165808
376,2891.5358746264474
377,1818.1249484688385
378,4064.7719001368023
379,6272.522269201312
380,1453.7044714864685
381,2812.5447776660662
382,907.8662205271762
383,1323.0722722139549
384,9690.993104354326
385,2082.6366408996623
386,3195.8381020974707
387,14150.778468037804
388,841.793338837881
389,686.151267035712
390,1702.316238215972
391,3755.272892604429
392,1453.2204561073672
393,794.3210177857768
394,14185.426629486341
395,8050.543380399082
396,797.5400452304972
397,5500.2106380079285
398,2787.763614098389
399,1639.4188639697027
